,survey_id,pack_type,total packs owned,number free,Percent Free,Purchased
47403,12268,Game Packs,12,0,0.0,12
47404,12268,Kits,33,0,0.0,33
47405,12268,Stuff Packs,20,0,0.0,20
47406,12269,Expansion Packs,15,0,0.0,15
47407,12269,Game Packs,10,0,0.0,10
47408,12269,Kits,3,1,0.3333333333333333,2
47409,12269,Stuff Packs,19,0,0.0,19
47410,12270,Expansion Packs,16,0,0.0,16
47411,12270,Game Packs,11,0,0.0,11
47412,12270,Kits,7,1,0.14285714285714285,6
47413,12270,Stuff Packs,19,0,0.0,19
47414,12271,Expansion Packs,10,0,0.0,10
47415,12271,Game Packs,6,0,0.0,6
47416,12271,Kits,7,0,0.0,7
47417,12271,Stuff Packs,10,1,0.1,9
47418,12272,Expansion Packs,16,0,0.0,16
47419,12272,Game Packs,11,0,0.0,11
47420,12272,Kits,12,0,0.0,12
47421,12272,Stuff Packs,17,0,0.0,17
47422,12273,Expansion Packs,7,0,0.0,7
47423,12273,Game Packs,3,0,0.0,3
47424,12273,Kits,3,1,0.3333333333333333,2
47425,12273,Stuff Packs,7,0,0.0,7
47426,12274,Expansion Packs,7,1,0.14285714285714285,6
47427,12274,Game Packs,2,0,0.0,2
47428,12274,Kits,1,1,1.0,0
47429,12274,Stuff Packs,2,0,0.0,2
47430,12275,Expansion Packs,15,0,0.0,15
47431,12275,Game Packs,9,0,0.0,9
47432,12275,Kits,9,0,0.0,9
47433,12275,Stuff Packs,18,0,0.0,18
47434,12276,Expansion Packs,14,0,0.0,14
47435,12276,Game Packs,5,0,0.0,5
47436,12276,Stuff Packs,2,0,0.0,2
47437,12277,Expansion Packs,13,0,0.0,13
47438,12277,Game Packs,9,0,0.0,9
47439,12277,Kits,6,2,0.3333333333333333,4
47440,12277,Stuff Packs,20,0,0.0,20
47441,12278,Expansion Packs,15,0,0.0,15
47442,12278,Game Packs,9,0,0.0,9
47443,12278,Kits,3,1,0.3333333333333333,2
47444,12278,Stuff Packs,9,3,0.3333333333333333,6
47445,12279,Expansion Packs,9,0,0.0,9
47446,12279,Game Packs,7,0,0.0,7
47447,12279,Kits,4,2,0.5,2
47448,12279,Stuff Packs,14,3,0.21428571428571427,11
47449,12280,Expansion Packs,9,0,0.0,9
47450,12280,Game Packs,5,0,0.0,5
47451,12280,Kits,1,1,1.0,0
47452,12280,Stuff Packs,7,3,0.42857142857142855,4
47453,12281,Expansion Packs,9,0,0.0,9
47454,12281,Game Packs,3,0,0.0,3
47455,12281,Kits,9,1,0.1111111111111111,8
47456,12281,Stuff Packs,11,2,0.18181818181818182,9
47457,12282,Expansion Packs,8,0,0.0,8
47458,12282,Game Packs,7,0,0.0,7
47459,12282,Stuff Packs,14,0,0.0,14
47460,12283,Expansion Packs,15,0,0.0,15
47461,12283,Game Packs,11,0,0.0,11
47462,12283,Kits,15,1,0.06666666666666667,14
47463,12283,Stuff Packs,20,0,0.0,20
47464,12284,Expansion Packs,1,0,0.0,1
47465,12284,Game Packs,1,0,0.0,1
47466,12284,Kits,1,0,0.0,1
47467,12284,Stuff Packs,3,2,0.6666666666666666,1
47468,12285,Expansion Packs,16,0,0.0,16
47469,12285,Game Packs,12,0,0.0,12
47470,12285,Kits,33,0,0.0,33
47471,12285,Stuff Packs,20,0,0.0,20
47472,12286,Expansion Packs,14,5,0.35714285714285715,9
47473,12286,Game Packs,10,3,0.3,7
47474,12286,Kits,4,3,0.75,1
47475,12286,Stuff Packs,13,6,0.46153846153846156,7
47476,12287,Expansion Packs,10,0,0.0,10
47477,12287,Game Packs,5,0,0.0,5
47478,12287,Kits,5,1,0.2,4
47479,12287,Stuff Packs,12,1,0.08333333333333333,11
47480,12288,Expansion Packs,11,0,0.0,11
47481,12288,Game Packs,1,0,0.0,1
47482,12288,Stuff Packs,1,0,0.0,1
47483,12289,Expansion Packs,16,0,0.0,16
47484,12289,Game Packs,12,0,0.0,12
47485,12289,Kits,33,0,0.0,33
47486,12289,Stuff Packs,20,0,0.0,20
47487,12290,Expansion Packs,16,0,0.0,16
47488,12290,Game Packs,12,0,0.0,12
47489,12290,Kits,32,0,0.0,32
47490,12290,Stuff Packs,20,0,0.0,20
47491,12291,Expansion Packs,14,0,0.0,14
47492,12291,Game Packs,8,0,0.0,8
47493,12291,Kits,4,1,0.25,3
47494,12291,Stuff Packs,6,1,0.16666666666666666,5
47495,12292,Expansion Packs,5,0,0.0,5
47496,12292,Game Packs,2,0,0.0,2
47497,12292,Kits,1,0,0.0,1
47498,12292,Stuff Packs,3,0,0.0,3
47499,12293,Expansion Packs,12,0,0.0,12
47500,12293,Game Packs,4,0,0.0,4
47501,12293,Kits,3,2,0.6666666666666666,1
47502,12293,Stuff Packs,6,5,0.8333333333333334,1
47503,12294,Expansion Packs,15,0,0.0,15
47504,12294,Game Packs,11,0,0.0,11
47505,12294,Kits,6,2,0.3333333333333333,4
47506,12294,Stuff Packs,19,1,0.05263157894736842,18
47507,12295,Expansion Packs,15,0,0.0,15
47508,12295,Game Packs,9,0,0.0,9
47509,12295,Kits,11,0,0.0,11
47510,12295,Stuff Packs,14,0,0.0,14
47511,12296,Expansion Packs,15,0,0.0,15
47512,12296,Game Packs,12,0,0.0,12
47513,12296,Kits,13,0,0.0,13
47514,12296,Stuff Packs,20,0,0.0,20
47515,12297,Expansion Packs,13,0,0.0,13
47516,12297,Game Packs,7,1,0.14285714285714285,6
47517,12297,Kits,17,2,0.11764705882352941,15
47518,12297,Stuff Packs,13,4,0.3076923076923077,9
47519,12298,Expansion Packs,16,0,0.0,16
47520,12298,Game Packs,12,0,0.0,12
47521,12298,Kits,10,2,0.2,8
47522,12298,Stuff Packs,18,3,0.16666666666666666,15
47523,12299,Expansion Packs,11,0,0.0,11
47524,12299,Game Packs,7,0,0.0,7
47525,12299,Kits,1,1,1.0,0
47526,12299,Stuff Packs,8,1,0.125,7
47527,12300,Expansion Packs,16,0,0.0,16
47528,12300,Game Packs,11,1,0.09090909090909091,10
47529,12300,Kits,6,0,0.0,6
47530,12300,Stuff Packs,12,2,0.16666666666666666,10
47531,12301,Expansion Packs,16,0,0.0,16
47532,12301,Game Packs,11,0,0.0,11
47533,12301,Kits,20,2,0.1,18
47534,12301,Stuff Packs,20,2,0.1,18
47535,12302,Expansion Packs,15,0,0.0,15
47536,12302,Game Packs,9,0,0.0,9
47537,12302,Kits,7,1,0.14285714285714285,6
47538,12302,Stuff Packs,18,1,0.05555555555555555,17
47539,12303,Expansion Packs,10,0,0.0,10
47540,12303,Game Packs,8,0,0.0,8
47541,12303,Kits,11,0,0.0,11
47542,12303,Stuff Packs,5,0,0.0,5
47543,12304,Expansion Packs,9,0,0.0,9
47544,12304,Game Packs,1,0,0.0,1
47545,12304,Kits,2,1,0.5,1
47546,12304,Stuff Packs,3,2,0.6666666666666666,1
47547,12305,Expansion Packs,9,0,0.0,9
47548,12305,Game Packs,3,0,0.0,3
47549,12305,Kits,2,2,1.0,0
47550,12305,Stuff Packs,7,3,0.42857142857142855,4
47551,12306,Expansion Packs,14,0,0.0,14
47552,12306,Game Packs,6,0,0.0,6
47553,12306,Kits,2,1,0.5,1
47554,12306,Stuff Packs,8,0,0.0,8
47555,12307,Expansion Packs,8,0,0.0,8
47556,12307,Game Packs,4,0,0.0,4
47557,12307,Kits,1,0,0.0,1
47558,12307,Stuff Packs,2,0,0.0,2
47559,12308,Expansion Packs,16,0,0.0,16
47560,12308,Game Packs,12,0,0.0,12
47561,12308,Kits,27,0,0.0,27
47562,12308,Stuff Packs,20,0,0.0,20
47563,12309,Expansion Packs,12,0,0.0,12
47564,12309,Game Packs,5,0,0.0,5
47565,12309,Kits,4,0,0.0,4
47566,12309,Stuff Packs,6,1,0.16666666666666666,5
47567,12310,Expansion Packs,16,0,0.0,16
47568,12310,Game Packs,12,0,0.0,12
47569,12310,Kits,33,1,0.030303030303030304,32
47570,12310,Stuff Packs,20,0,0.0,20
47571,12311,Expansion Packs,16,0,0.0,16
47572,12311,Game Packs,12,0,0.0,12
47573,12311,Kits,33,0,0.0,33
47574,12311,Stuff Packs,20,0,0.0,20
47575,12312,Expansion Packs,16,0,0.0,16
47576,12312,Game Packs,10,0,0.0,10
47577,12312,Kits,4,0,0.0,4
47578,12312,Stuff Packs,13,0,0.0,13
47579,12313,Expansion Packs,15,0,0.0,15
47580,12313,Game Packs,8,0,0.0,8
47581,12313,Kits,5,2,0.4,3
47582,12313,Stuff Packs,8,0,0.0,8
47583,12314,Expansion Packs,15,0,0.0,15
47584,12314,Game Packs,9,0,0.0,9
47585,12314,Kits,8,1,0.125,7
47586,12314,Stuff Packs,17,0,0.0,17
47587,12315,Expansion Packs,9,0,0.0,9
47588,12315,Game Packs,3,0,0.0,3
47589,12315,Kits,4,2,0.5,2
47590,12315,Stuff Packs,8,0,0.0,8
47591,12316,Expansion Packs,14,0,0.0,14
47592,12316,Game Packs,5,0,0.0,5
47593,12316,Kits,2,2,1.0,0
47594,12316,Stuff Packs,5,1,0.2,4
47595,12317,Expansion Packs,16,0,0.0,16
47596,12317,Game Packs,12,0,0.0,12
47597,12317,Kits,33,0,0.0,33
47598,12317,Stuff Packs,20,0,0.0,20
47599,12318,Expansion Packs,9,0,0.0,9
47600,12318,Game Packs,2,0,0.0,2
47601,12318,Stuff Packs,5,1,0.2,4
47602,12319,Expansion Packs,9,0,0.0,9
47603,12319,Game Packs,8,0,0.0,8
47604,12319,Kits,2,2,1.0,0
47605,12319,Stuff Packs,11,1,0.09090909090909091,10
47606,12320,Expansion Packs,16,0,0.0,16
47607,12320,Game Packs,10,1,0.1,9
47608,12320,Kits,21,3,0.14285714285714285,18
47609,12320,Stuff Packs,19,0,0.0,19
47610,12321,Expansion Packs,16,0,0.0,16
47611,12321,Game Packs,12,0,0.0,12
47612,12321,Kits,30,0,0.0,30
47613,12321,Stuff Packs,20,0,0.0,20
47614,12322,Expansion Packs,6,0,0.0,6
47615,12322,Game Packs,4,0,0.0,4
47616,12322,Kits,2,2,1.0,0
47617,12322,Stuff Packs,8,2,0.25,6
47618,12323,Expansion Packs,16,0,0.0,16
47619,12323,Game Packs,12,0,0.0,12
47620,12323,Kits,33,0,0.0,33
47621,12323,Stuff Packs,20,0,0.0,20
47622,12324,Expansion Packs,16,0,0.0,16
47623,12324,Game Packs,12,1,0.08333333333333333,11
47624,12324,Kits,31,5,0.16129032258064516,26
47625,12324,Stuff Packs,20,0,0.0,20
47626,12325,Expansion Packs,14,0,0.0,14
47627,12325,Game Packs,10,0,0.0,10
47628,12325,Kits,1,1,1.0,0
47629,12325,Stuff Packs,18,0,0.0,18
47630,12326,Expansion Packs,14,0,0.0,14
47631,12326,Game Packs,11,0,0.0,11
47632,12326,Kits,4,2,0.5,2
47633,12326,Stuff Packs,19,0,0.0,19
47634,12327,Expansion Packs,16,0,0.0,16
47635,12327,Game Packs,12,0,0.0,12
47636,12327,Kits,33,0,0.0,33
47637,12327,Stuff Packs,20,0,0.0,20
47638,12328,Expansion Packs,16,0,0.0,16
47639,12328,Game Packs,11,1,0.09090909090909091,10
47640,12328,Kits,26,1,0.038461538461538464,25
47641,12328,Stuff Packs,14,0,0.0,14
47642,12329,Expansion Packs,11,2,0.18181818181818182,9
47643,12329,Game Packs,9,3,0.3333333333333333,6
47644,12329,Stuff Packs,4,2,0.5,2
47645,12330,Expansion Packs,15,0,0.0,15
47646,12330,Game Packs,11,0,0.0,11
47647,12330,Kits,2,0,0.0,2
47648,12330,Stuff Packs,20,0,0.0,20
47649,12331,Expansion Packs,14,0,0.0,14
47650,12331,Game Packs,6,0,0.0,6
47651,12331,Kits,5,0,0.0,5
47652,12331,Stuff Packs,10,3,0.3,7
47653,12332,Expansion Packs,13,0,0.0,13
47654,12332,Game Packs,9,0,0.0,9
47655,12332,Kits,2,0,0.0,2
47656,12332,Stuff Packs,13,1,0.07692307692307693,12
47657,12333,Expansion Packs,16,0,0.0,16
47658,12333,Game Packs,12,0,0.0,12
47659,12333,Kits,33,0,0.0,33
47660,12333,Stuff Packs,20,0,0.0,20
47661,12334,Expansion Packs,14,1,0.07142857142857142,13
47662,12334,Game Packs,9,0,0.0,9
47663,12334,Kits,12,2,0.16666666666666666,10
47664,12334,Stuff Packs,13,1,0.07692307692307693,12
47665,12335,Expansion Packs,3,0,0.0,3
47666,12335,Game Packs,3,1,0.3333333333333333,2
47667,12335,Kits,4,4,1.0,0
47668,12335,Stuff Packs,4,3,0.75,1
47669,12336,Expansion Packs,13,0,0.0,13
47670,12336,Game Packs,10,0,0.0,10
47671,12336,Kits,4,0,0.0,4
47672,12336,Stuff Packs,14,0,0.0,14
47673,12337,Expansion Packs,12,0,0.0,12
47674,12337,Game Packs,2,1,0.5,1
47675,12337,Kits,9,1,0.1111111111111111,8
47676,12337,Stuff Packs,9,4,0.4444444444444444,5
47677,12338,Expansion Packs,16,1,0.0625,15
47678,12338,Game Packs,12,0,0.0,12
47679,12338,Kits,33,1,0.030303030303030304,32
47680,12338,Stuff Packs,20,1,0.05,19
47681,12339,Expansion Packs,13,0,0.0,13
47682,12339,Game Packs,8,1,0.125,7
47683,12339,Kits,4,0,0.0,4
47684,12339,Stuff Packs,5,3,0.6,2
47685,12340,Expansion Packs,16,0,0.0,16
47686,12340,Game Packs,9,0,0.0,9
47687,12340,Kits,17,1,0.058823529411764705,16
47688,12340,Stuff Packs,19,2,0.10526315789473684,17
47689,12341,Expansion Packs,16,0,0.0,16
47690,12341,Game Packs,12,0,0.0,12
47691,12341,Kits,27,0,0.0,27
47692,12341,Stuff Packs,20,0,0.0,20
47693,12342,Expansion Packs,16,0,0.0,16
47694,12342,Game Packs,12,0,0.0,12
47695,12342,Kits,33,0,0.0,33
47696,12342,Stuff Packs,20,0,0.0,20
47697,12343,Expansion Packs,15,0,0.0,15
47698,12343,Game Packs,5,0,0.0,5
47699,12343,Stuff Packs,6,0,0.0,6
47700,12344,Expansion Packs,15,0,0.0,15
47701,12344,Game Packs,7,0,0.0,7
47702,12344,Kits,1,0,0.0,1
47703,12344,Stuff Packs,9,0,0.0,9
47704,12345,Expansion Packs,15,0,0.0,15
47705,12345,Game Packs,11,0,0.0,11
47706,12345,Kits,26,0,0.0,26
47707,12345,Stuff Packs,19,0,0.0,19
47708,12346,Expansion Packs,6,0,0.0,6
47709,12346,Game Packs,5,0,0.0,5
47710,12346,Kits,3,0,0.0,3
47711,12346,Stuff Packs,5,0,0.0,5
47712,12347,Expansion Packs,7,0,0.0,7
47713,12347,Game Packs,1,0,0.0,1
47714,12347,Kits,2,2,1.0,0
47715,12347,Stuff Packs,4,1,0.25,3
47716,12348,Expansion Packs,11,0,0.0,11
47717,12348,Game Packs,9,0,0.0,9
47718,12348,Stuff Packs,15,0,0.0,15
47719,12349,Expansion Packs,12,0,0.0,12
47720,12349,Game Packs,8,0,0.0,8
47721,12349,Kits,4,0,0.0,4
47722,12349,Stuff Packs,5,0,0.0,5
47723,12350,Expansion Packs,13,0,0.0,13
47724,12350,Game Packs,9,0,0.0,9
47725,12350,Kits,2,2,1.0,0
47726,12350,Stuff Packs,9,1,0.1111111111111111,8
47727,12351,Expansion Packs,5,0,0.0,5
47728,12351,Game Packs,1,0,0.0,1
47729,12351,Kits,2,1,0.5,1
47730,12351,Stuff Packs,6,3,0.5,3
47731,12352,Expansion Packs,16,0,0.0,16
47732,12352,Game Packs,12,0,0.0,12
47733,12352,Kits,33,0,0.0,33
47734,12352,Stuff Packs,20,0,0.0,20
47735,12353,Expansion Packs,4,0,0.0,4
47736,12353,Stuff Packs,4,3,0.75,1
47737,12354,Expansion Packs,6,0,0.0,6
47738,12354,Game Packs,4,1,0.25,3
47739,12354,Kits,4,2,0.5,2
47740,12354,Stuff Packs,5,3,0.6,2
47741,12355,Expansion Packs,16,0,0.0,16
47742,12355,Game Packs,8,0,0.0,8
47743,12355,Kits,32,0,0.0,32
47744,12355,Stuff Packs,20,0,0.0,20
47745,12356,Expansion Packs,11,0,0.0,11
47746,12356,Game Packs,4,0,0.0,4
47747,12356,Kits,2,1,0.5,1
47748,12356,Stuff Packs,6,3,0.5,3
47749,12357,Expansion Packs,16,0,0.0,16
47750,12357,Game Packs,12,0,0.0,12
47751,12357,Kits,33,0,0.0,33
47752,12357,Stuff Packs,20,0,0.0,20
47753,12358,Expansion Packs,16,0,0.0,16
47754,12358,Game Packs,12,1,0.08333333333333333,11
47755,12358,Kits,22,1,0.045454545454545456,21
47756,12358,Stuff Packs,20,5,0.25,15
47757,12359,Expansion Packs,16,0,0.0,16
47758,12359,Game Packs,12,0,0.0,12
47759,12359,Kits,32,0,0.0,32
47760,12359,Stuff Packs,20,0,0.0,20
47761,12360,Expansion Packs,7,0,0.0,7
47762,12360,Game Packs,5,0,0.0,5
47763,12360,Stuff Packs,5,2,0.4,3
47764,12361,Expansion Packs,3,1,0.3333333333333333,2
47765,12361,Game Packs,3,0,0.0,3
47766,12361,Kits,1,1,1.0,0
47767,12361,Stuff Packs,1,1,1.0,0
47768,12362,Expansion Packs,2,0,0.0,2
47769,12362,Game Packs,1,0,0.0,1
47770,12362,Kits,4,0,0.0,4
47771,12362,Stuff Packs,6,0,0.0,6
47772,12363,Expansion Packs,11,0,0.0,11
47773,12363,Game Packs,6,0,0.0,6
47774,12363,Kits,2,0,0.0,2
47775,12363,Stuff Packs,9,1,0.1111111111111111,8
47776,12364,Expansion Packs,16,0,0.0,16
47777,12364,Game Packs,12,0,0.0,12
47778,12364,Kits,17,0,0.0,17
47779,12364,Stuff Packs,17,0,0.0,17
47780,12365,Expansion Packs,14,0,0.0,14
47781,12365,Game Packs,11,0,0.0,11
47782,12365,Kits,2,0,0.0,2
47783,12365,Stuff Packs,15,0,0.0,15
47784,12366,Expansion Packs,15,0,0.0,15
47785,12366,Game Packs,11,2,0.18181818181818182,9
47786,12366,Kits,13,2,0.15384615384615385,11
47787,12366,Stuff Packs,16,3,0.1875,13
47788,12367,Expansion Packs,9,1,0.1111111111111111,8
47789,12367,Game Packs,4,0,0.0,4
47790,12367,Kits,1,1,1.0,0
47791,12367,Stuff Packs,5,2,0.4,3
47792,12368,Expansion Packs,16,0,0.0,16
47793,12368,Game Packs,12,0,0.0,12
47794,12368,Kits,17,2,0.11764705882352941,15
47795,12368,Stuff Packs,19,1,0.05263157894736842,18
47796,12369,Expansion Packs,15,0,0.0,15
47797,12369,Game Packs,11,0,0.0,11
47798,12369,Kits,21,0,0.0,21
47799,12369,Stuff Packs,19,0,0.0,19
47800,12370,Expansion Packs,16,0,0.0,16
47801,12370,Game Packs,12,0,0.0,12
47802,12370,Kits,33,1,0.030303030303030304,32
47803,12370,Stuff Packs,20,0,0.0,20
47804,12371,Expansion Packs,16,0,0.0,16
47805,12371,Game Packs,12,0,0.0,12
47806,12371,Kits,33,0,0.0,33
47807,12371,Stuff Packs,20,0,0.0,20
47808,12372,Expansion Packs,16,0,0.0,16
47809,12372,Game Packs,9,0,0.0,9
47810,12372,Kits,3,1,0.3333333333333333,2
47811,12372,Stuff Packs,16,1,0.0625,15
47812,12373,Game Packs,1,0,0.0,1
47813,12373,Kits,1,1,1.0,0
47814,12373,Stuff Packs,2,2,1.0,0
47815,12374,Expansion Packs,11,0,0.0,11
47816,12374,Game Packs,8,0,0.0,8
47817,12374,Kits,1,1,1.0,0
47818,12374,Stuff Packs,7,3,0.42857142857142855,4
47819,12375,Expansion Packs,9,0,0.0,9
47820,12375,Game Packs,4,0,0.0,4
47821,12375,Kits,1,1,1.0,0
47822,12375,Stuff Packs,7,1,0.14285714285714285,6
47823,12376,Expansion Packs,12,0,0.0,12
47824,12376,Game Packs,3,0,0.0,3
47825,12376,Kits,1,0,0.0,1
47826,12376,Stuff Packs,9,1,0.1111111111111111,8
47827,12377,Expansion Packs,16,0,0.0,16
47828,12377,Game Packs,12,0,0.0,12
47829,12377,Kits,33,0,0.0,33
47830,12377,Stuff Packs,20,0,0.0,20
47831,12378,Expansion Packs,5,0,0.0,5
47832,12378,Game Packs,3,1,0.3333333333333333,2
47833,12378,Kits,1,1,1.0,0
47834,12378,Stuff Packs,3,0,0.0,3
47835,12379,Expansion Packs,13,0,0.0,13
47836,12379,Game Packs,11,0,0.0,11
47837,12379,Kits,1,0,0.0,1
47838,12379,Stuff Packs,19,0,0.0,19
47839,12380,Expansion Packs,6,0,0.0,6
47840,12380,Kits,2,2,1.0,0
47841,12380,Stuff Packs,5,2,0.4,3
47842,12381,Expansion Packs,16,0,0.0,16
47843,12381,Game Packs,12,0,0.0,12
47844,12381,Kits,30,0,0.0,30
47845,12381,Stuff Packs,20,2,0.1,18
47846,12382,Expansion Packs,13,0,0.0,13
47847,12382,Game Packs,8,0,0.0,8
47848,12382,Kits,2,2,1.0,0
47849,12382,Stuff Packs,14,1,0.07142857142857142,13
47850,12383,Expansion Packs,16,0,0.0,16
47851,12383,Game Packs,11,0,0.0,11
47852,12383,Kits,33,0,0.0,33
47853,12383,Stuff Packs,20,0,0.0,20
47854,12384,Expansion Packs,14,0,0.0,14
47855,12384,Game Packs,8,1,0.125,7
47856,12384,Kits,3,3,1.0,0
47857,12384,Stuff Packs,10,4,0.4,6
47858,12385,Expansion Packs,7,2,0.2857142857142857,5
47859,12385,Game Packs,2,0,0.0,2
47860,12385,Kits,1,0,0.0,1
47861,12385,Stuff Packs,2,0,0.0,2
47862,12386,Expansion Packs,16,0,0.0,16
47863,12386,Game Packs,11,0,0.0,11
47864,12386,Kits,33,0,0.0,33
47865,12386,Stuff Packs,20,0,0.0,20
47866,12387,Expansion Packs,10,1,0.1,9
47867,12387,Game Packs,5,0,0.0,5
47868,12387,Kits,10,0,0.0,10
47869,12387,Stuff Packs,9,1,0.1111111111111111,8
47870,12388,Expansion Packs,16,0,0.0,16
47871,12388,Game Packs,5,0,0.0,5
47872,12388,Kits,9,2,0.2222222222222222,7
47873,12388,Stuff Packs,10,3,0.3,7
47874,12389,Expansion Packs,2,0,0.0,2
47875,12389,Stuff Packs,5,0,0.0,5
47876,12390,Expansion Packs,11,0,0.0,11
47877,12390,Game Packs,3,0,0.0,3
47878,12390,Kits,3,1,0.3333333333333333,2
47879,12390,Stuff Packs,6,2,0.3333333333333333,4
47880,12391,Expansion Packs,15,0,0.0,15
47881,12391,Game Packs,7,0,0.0,7
47882,12391,Kits,1,0,0.0,1
47883,12391,Stuff Packs,8,0,0.0,8
47884,12392,Expansion Packs,5,0,0.0,5
47885,12392,Game Packs,1,0,0.0,1
47886,12392,Kits,1,1,1.0,0
47887,12392,Stuff Packs,2,2,1.0,0
47888,12393,Expansion Packs,16,0,0.0,16
47889,12393,Game Packs,11,0,0.0,11
47890,12393,Kits,25,1,0.04,24
47891,12393,Stuff Packs,19,0,0.0,19
47892,12394,Expansion Packs,11,0,0.0,11
47893,12394,Game Packs,6,0,0.0,6
47894,12394,Kits,3,2,0.6666666666666666,1
47895,12394,Stuff Packs,7,1,0.14285714285714285,6
47896,12395,Expansion Packs,10,1,0.1,9
47897,12395,Game Packs,9,0,0.0,9
47898,12395,Kits,2,0,0.0,2
47899,12395,Stuff Packs,16,1,0.0625,15
47900,12396,Expansion Packs,14,0,0.0,14
47901,12396,Game Packs,10,0,0.0,10
47902,12396,Kits,6,0,0.0,6
47903,12396,Stuff Packs,18,0,0.0,18
47904,12397,Expansion Packs,16,0,0.0,16
47905,12397,Game Packs,12,0,0.0,12
47906,12397,Kits,33,1,0.030303030303030304,32
47907,12397,Stuff Packs,20,0,0.0,20
47908,12398,Expansion Packs,6,0,0.0,6
47909,12398,Stuff Packs,2,0,0.0,2
47910,12399,Expansion Packs,6,0,0.0,6
47911,12399,Game Packs,2,0,0.0,2
47912,12399,Stuff Packs,3,2,0.6666666666666666,1
47913,12400,Expansion Packs,7,0,0.0,7
47914,12400,Game Packs,2,0,0.0,2
47915,12400,Stuff Packs,4,0,0.0,4
47916,12401,Expansion Packs,16,0,0.0,16
47917,12401,Game Packs,12,0,0.0,12
47918,12401,Kits,9,0,0.0,9
47919,12401,Stuff Packs,20,0,0.0,20
47920,12402,Expansion Packs,16,0,0.0,16
47921,12402,Game Packs,9,0,0.0,9
47922,12402,Kits,2,2,1.0,0
47923,12402,Stuff Packs,13,1,0.07692307692307693,12
47924,12403,Expansion Packs,16,0,0.0,16
47925,12403,Game Packs,12,0,0.0,12
47926,12403,Kits,30,2,0.06666666666666667,28
47927,12403,Stuff Packs,20,0,0.0,20
47928,12404,Expansion Packs,15,0,0.0,15
47929,12404,Game Packs,10,0,0.0,10
47930,12404,Kits,13,1,0.07692307692307693,12
47931,12404,Stuff Packs,19,2,0.10526315789473684,17
47932,12405,Expansion Packs,6,0,0.0,6
47933,12405,Game Packs,2,0,0.0,2
47934,12405,Kits,1,0,0.0,1
47935,12405,Stuff Packs,6,0,0.0,6
47936,12406,Expansion Packs,16,0,0.0,16
47937,12406,Game Packs,12,0,0.0,12
47938,12406,Kits,33,0,0.0,33
47939,12406,Stuff Packs,20,0,0.0,20
47940,12407,Expansion Packs,3,0,0.0,3
47941,12407,Game Packs,1,0,0.0,1
47942,12407,Kits,3,3,1.0,0
47943,12407,Stuff Packs,4,4,1.0,0
47944,12408,Expansion Packs,15,0,0.0,15
47945,12408,Game Packs,12,0,0.0,12
47946,12408,Kits,14,1,0.07142857142857142,13
47947,12408,Stuff Packs,18,0,0.0,18
47948,12409,Expansion Packs,4,0,0.0,4
47949,12410,Expansion Packs,14,0,0.0,14
47950,12410,Game Packs,9,0,0.0,9
47951,12410,Kits,9,0,0.0,9
47952,12410,Stuff Packs,12,3,0.25,9
47953,12411,Expansion Packs,14,0,0.0,14
47954,12411,Game Packs,10,0,0.0,10
47955,12411,Kits,9,2,0.2222222222222222,7
47956,12411,Stuff Packs,11,1,0.09090909090909091,10
47957,12412,Expansion Packs,2,0,0.0,2
47958,12412,Game Packs,1,1,1.0,0
47959,12412,Kits,3,3,1.0,0
47960,12412,Stuff Packs,4,4,1.0,0
47961,12413,Expansion Packs,8,0,0.0,8
47962,12413,Game Packs,4,0,0.0,4
47963,12413,Kits,7,0,0.0,7
47964,12413,Stuff Packs,13,0,0.0,13
47965,12414,Expansion Packs,6,0,0.0,6
47966,12414,Game Packs,2,0,0.0,2
47967,12414,Kits,1,0,0.0,1
47968,12414,Stuff Packs,3,1,0.3333333333333333,2
47969,12415,Expansion Packs,16,5,0.3125,11
47970,12415,Game Packs,12,1,0.08333333333333333,11
47971,12415,Kits,33,0,0.0,33
47972,12415,Stuff Packs,20,0,0.0,20
47973,12416,Expansion Packs,15,0,0.0,15
47974,12416,Game Packs,9,0,0.0,9
47975,12416,Kits,15,0,0.0,15
47976,12416,Stuff Packs,12,3,0.25,9
47977,12417,Expansion Packs,6,0,0.0,6
47978,12417,Game Packs,1,0,0.0,1
47979,12417,Kits,1,1,1.0,0
47980,12417,Stuff Packs,3,2,0.6666666666666666,1
47981,12418,Expansion Packs,16,0,0.0,16
47982,12418,Game Packs,12,0,0.0,12
47983,12418,Kits,19,2,0.10526315789473684,17
47984,12418,Stuff Packs,20,0,0.0,20
47985,12419,Expansion Packs,13,0,0.0,13
47986,12419,Game Packs,5,0,0.0,5
47987,12419,Kits,2,0,0.0,2
47988,12419,Stuff Packs,8,3,0.375,5
47989,12420,Expansion Packs,16,0,0.0,16
47990,12420,Game Packs,7,0,0.0,7
47991,12420,Kits,5,0,0.0,5
47992,12420,Stuff Packs,7,1,0.14285714285714285,6
47993,12421,Expansion Packs,4,0,0.0,4
47994,12421,Game Packs,1,0,0.0,1
47995,12421,Kits,1,0,0.0,1
47996,12421,Stuff Packs,5,3,0.6,2
47997,12422,Expansion Packs,3,0,0.0,3
47998,12422,Game Packs,1,0,0.0,1
47999,12422,Kits,1,0,0.0,1
48000,12422,Stuff Packs,3,1,0.3333333333333333,2
48001,12423,Expansion Packs,16,0,0.0,16
